name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-02-06T17:00:00,6.5,4.8,1.6,71.15,0,0,,,,22.3,8.5,224,1003.1,100,6.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T18:00:00,6.4,3.6,1.6,71.66,0,0,,,,22.3,13.7,239,1003.1,100,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T19:00:00,6.1,3.8,1.4,72.01,0,0,,,,21.2,10.9,247,1003.1,90,7.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T20:00:00,6.1,4.5,1.6,72.83,0,0,,,,14.8,7.8,231,1003.1,84.7,7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T21:00:00,5.9,3.6,1.6,73.91,0,0,,,,14.8,10.8,259,1002.8,90,6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T22:00:00,5.7,3.1,1.5,74.78,0,0,,,,25.4,12.1,298,1002.8,81.9,6.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T23:00:00,4.4,0.7,1.5,81.38,0,0,,,,18.4,16.8,4,1002.3,97.3,6.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-07T00:00:00,3.5,0.6,0.2,78.86,0,0,,,,22.3,11.2,19,1002.3,77.6,8.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-07T01:00:00,3.1,0.1,-0.8,75.62,0,0,,,,17.8,11.2,47,1001.7,69.6,11.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-07T02:00:00,2.7,-0.5,-0.7,78.65,0,0,,,,22.3,12,56,1001.3,77.8,13.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
